boro,boroname,neighborhood,subboro,ctract,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,46202,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,50400,,,,,,,,,,,,,,,,,,
1,Bronx,Throgs Neck/ Co-op City,8,51600,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,20000,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,22401,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,22403,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,22404,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,22800,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,23000,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,23200,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,23600,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,23800,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,24000,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,24400,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,24600,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,24800,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,25000,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,25200,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,25400,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,25600,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,28400,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,28600,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,28800,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,29600,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,31000,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,31200,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,31400,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,31600,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,31800,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,32400,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,32600,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,32800,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,33000,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,33201,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,33202,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,33600,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,33800,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,34000,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,34200,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,34400,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,34800,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,35000,,,,,,,,,,,,,,,,,,
1,Bronx,Pelham Parkway,9,36000,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,35600,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,35800,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,36400,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,36800,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,37000,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,37200,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,37400,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,37600,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,37800,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,38000,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,38200,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,38600,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,38800,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,39000,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,39200,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,39400,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,39600,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,39800,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,40400,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,40600,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,40800,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,41400,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,41800,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,42000,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,42200,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,42400,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,42600,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,42800,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,43000,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,43400,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,43500,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,43600,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,44200,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,44400,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,44800,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,44901,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,44902,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,45101,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,45102,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,45600,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,45800,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,46000,,,,,,,,,,,,,,,,,,
1,Bronx,Williamsbridge/ Baychester,10,48400,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,44900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,47700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,48100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,49100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,49500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,49700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,49900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,50100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,50300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,50500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,50900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,51100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,51300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,51500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,51700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,51900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,52300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,52500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,52700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,52900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,53300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,53500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,53700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,53900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,54500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,54700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,54900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,55100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,55300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,55500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,55700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,56100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,56300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,56500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,56900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,57100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,57300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,57500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,57900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,58900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,59100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Williamsburg/ Greenpoint,1,59300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,301,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,501,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,502,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,1100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,1300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,1500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,2100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,2300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,2901,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,3100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,3300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,3500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,3700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,3900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,4100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,4300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,6900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,7100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,12700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,17900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,18100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,18300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,18501,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,18700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,19100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,19300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,19500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,19700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,19900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,20100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,21100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,22700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,22900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,23100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,23500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Brooklyn Heights/ Fort Greene,2,54300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,23300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,24100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,24300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,24500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,24900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,25100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,25300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,25500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,25700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,25901,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,25902,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,26100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,26300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,26500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,26700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,26900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,27300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,27500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,27700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,27900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,28100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,28300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,28502,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,28700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,28900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,29100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,29300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,29500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,37500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,37700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,37900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,38300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,38500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,38700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,50700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,53100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bedford-Stuyvesant,3,123700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,28501,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,38900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,39100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,39300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,39500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,39700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,39900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,40100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,40300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,40500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,40700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,40900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,41100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,41300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,41500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,41700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,41900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,42100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,42300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,42500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,42700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,42900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,43100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,43300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,43500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,43700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,43900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,44100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,44300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,44500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,44700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,45300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,48500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,48900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Bushwick,4,49300,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,105801,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,105804,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,107000,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,107800,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,109800,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,110400,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,110600,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,111000,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,111600,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,111800,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,112000,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,112400,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,114201,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,114202,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,114600,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,115000,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,115200,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,116000,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,116200,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,116400,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,116600,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,116800,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,117000,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,117201,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,117202,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,117400,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,117601,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,117602,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,117800,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,118000,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,118201,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,118202,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,118400,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,118600,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,118800,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,119000,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,119200,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,119400,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,119600,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,119800,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,120000,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,120200,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,120800,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,121000,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,121400,,,,,,,,,,,,,,,,,,
2,Brooklyn,East New York/Starret City,5,122000,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,4500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,4700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,4900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,5100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,5300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,5900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,6300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,6500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,6700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,7500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,7700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,8500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,11700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,11900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,12100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,12901,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,12902,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,13100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,13300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,13500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,13700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,13900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,14100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,14300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,14900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,15100,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,15300,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,15500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,15700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,15900,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,16500,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,16700,,,,,,,,,,,,,,,,,,
2,Brooklyn,Park Slope/Carroll Gardens,6,17700,,,,,,,,,,,,,,,,,,
